"provincia_id","provincia_nombre","sexo","edad_quinquenal","pais_de_nacimiento","nacionalidad","cantidad"
50,"MENDOZA","F","5 a 9","ARGENTINA","ARGENTINA",79841
50,"MENDOZA","F","5 a 9","OTRO PAIS","ARGENTINA",171
50,"MENDOZA","F","5 a 9","OTRO PAIS","EXTRANJERA",550
50,"MENDOZA","F","10 a 14","ARGENTINA","ARGENTINA",78321
50,"MENDOZA","F","10 a 14","OTRO PAIS","ARGENTINA",367
50,"MENDOZA","F","10 a 14","OTRO PAIS","EXTRANJERA",1095
50,"MENDOZA","F","15 a 19","ARGENTINA","ARGENTINA",72604
50,"MENDOZA","F","15 a 19","OTRO PAIS","ARGENTINA",536
50,"MENDOZA","F","15 a 19","OTRO PAIS","EXTRANJERA",1628
50,"MENDOZA","F","20 a 24","ARGENTINA","ARGENTINA",69693
50,"MENDOZA","F","20 a 24","OTRO PAIS","ARGENTINA",236
50,"MENDOZA","F","20 a 24","OTRO PAIS","EXTRANJERA",2063
50,"MENDOZA","F","25 a 29","ARGENTINA","ARGENTINA",73658
50,"MENDOZA","F","25 a 29","OTRO PAIS","ARGENTINA",133
50,"MENDOZA","F","25 a 29","OTRO PAIS","EXTRANJERA",3145
50,"MENDOZA","F","30 a 34","ARGENTINA","ARGENTINA",72222
50,"MENDOZA","F","30 a 34","OTRO PAIS","ARGENTINA",151
50,"MENDOZA","F","30 a 34","OTRO PAIS","EXTRANJERA",3961
50,"MENDOZA","F","35 a 39","ARGENTINA","ARGENTINA",66972
50,"MENDOZA","F","35 a 39","OTRO PAIS","ARGENTINA",133
50,"MENDOZA","F","35 a 39","OTRO PAIS","EXTRANJERA",3667
50,"MENDOZA","F","40 a 44","ARGENTINA","ARGENTINA",66216
50,"MENDOZA","F","40 a 44","OTRO PAIS","ARGENTINA",176
50,"MENDOZA","F","40 a 44","OTRO PAIS","EXTRANJERA",3585
50,"MENDOZA","F","45 a 49","ARGENTINA","ARGENTINA",58842
50,"MENDOZA","F","45 a 49","OTRO PAIS","ARGENTINA",185
50,"MENDOZA","F","45 a 49","OTRO PAIS","EXTRANJERA",3300
50,"MENDOZA","F","50 a 54","ARGENTINA","ARGENTINA",49708
50,"MENDOZA","F","50 a 54","OTRO PAIS","ARGENTINA",212
50,"MENDOZA","F","50 a 54","OTRO PAIS","EXTRANJERA",3394
50,"MENDOZA","F","55 a 59","ARGENTINA","ARGENTINA",43058
50,"MENDOZA","F","55 a 59","OTRO PAIS","ARGENTINA",233
50,"MENDOZA","F","55 a 59","OTRO PAIS","EXTRANJERA",3169
50,"MENDOZA","F","60 a 64","ARGENTINA","ARGENTINA",41042
50,"MENDOZA","F","60 a 64","OTRO PAIS","ARGENTINA",206
50,"MENDOZA","F","60 a 64","OTRO PAIS","EXTRANJERA",2747
50,"MENDOZA","F","65 a 69","ARGENTINA","ARGENTINA",38391
50,"MENDOZA","F","65 a 69","OTRO PAIS","ARGENTINA",250
50,"MENDOZA","F","65 a 69","OTRO PAIS","EXTRANJERA",2614
50,"MENDOZA","F","70 a 74","ARGENTINA","ARGENTINA",32792
50,"MENDOZA","F","70 a 74","OTRO PAIS","ARGENTINA",288
50,"MENDOZA","F","70 a 74","OTRO PAIS","EXTRANJERA",2397
50,"MENDOZA","F","75 a 79","ARGENTINA","ARGENTINA",24503
50,"MENDOZA","F","75 a 79","OTRO PAIS","ARGENTINA",320
50,"MENDOZA","F","75 a 79","OTRO PAIS","EXTRANJERA",2073
50,"MENDOZA","F","80 a 84","ARGENTINA","ARGENTINA",16342
50,"MENDOZA","F","80 a 84","OTRO PAIS","ARGENTINA",183
50,"MENDOZA","F","80 a 84","OTRO PAIS","EXTRANJERA",1250
50,"MENDOZA","F","85 a 89","ARGENTINA","ARGENTINA",9306
50,"MENDOZA","F","85 a 89","OTRO PAIS","ARGENTINA",88
50,"MENDOZA","F","85 a 89","OTRO PAIS","EXTRANJERA",689
50,"MENDOZA","F","90 a 94","ARGENTINA","ARGENTINA",4236
50,"MENDOZA","F","90 a 94","OTRO PAIS","ARGENTINA",40
50,"MENDOZA","F","90 a 94","OTRO PAIS","EXTRANJERA",350
50,"MENDOZA","F","95 a 99","ARGENTINA","ARGENTINA",980
50,"MENDOZA","F","95 a 99","OTRO PAIS","ARGENTINA",13
50,"MENDOZA","F","95 a 99","OTRO PAIS","EXTRANJERA",90
50,"MENDOZA","F","100 y +","ARGENTINA","ARGENTINA",164
50,"MENDOZA","F","100 y +","OTRO PAIS","ARGENTINA",5
50,"MENDOZA","F","100 y +","OTRO PAIS","EXTRANJERA",30
50,"MENDOZA","M","0 a 4","ARGENTINA","ARGENTINA",55728
50,"MENDOZA","M","0 a 4","OTRO PAIS","ARGENTINA",97
50,"MENDOZA","M","0 a 4","OTRO PAIS","EXTRANJERA",44
50,"MENDOZA","M","5 a 9","ARGENTINA","ARGENTINA",82860
50,"MENDOZA","M","5 a 9","OTRO PAIS","ARGENTINA",202
50,"MENDOZA","M","5 a 9","OTRO PAIS","EXTRANJERA",631
50,"MENDOZA","M","10 a 14","ARGENTINA","ARGENTINA",81684
50,"MENDOZA","M","10 a 14","OTRO PAIS","ARGENTINA",387
50,"MENDOZA","M","10 a 14","OTRO PAIS","EXTRANJERA",1144
50,"MENDOZA","M","15 a 19","ARGENTINA","ARGENTINA",75400
50,"MENDOZA","M","15 a 19","OTRO PAIS","ARGENTINA",526
50,"MENDOZA","M","15 a 19","OTRO PAIS","EXTRANJERA",1787
50,"MENDOZA","M","20 a 24","ARGENTINA","ARGENTINA",71912
50,"MENDOZA","M","20 a 24","OTRO PAIS","ARGENTINA",236
50,"MENDOZA","M","20 a 24","OTRO PAIS","EXTRANJERA",2326
50,"MENDOZA","M","25 a 29","ARGENTINA","ARGENTINA",74144
50,"MENDOZA","M","25 a 29","OTRO PAIS","ARGENTINA",141
50,"MENDOZA","M","25 a 29","OTRO PAIS","EXTRANJERA",3521
50,"MENDOZA","M","30 a 34","ARGENTINA","ARGENTINA",72946
50,"MENDOZA","M","30 a 34","OTRO PAIS","ARGENTINA",173
50,"MENDOZA","M","30 a 34","OTRO PAIS","EXTRANJERA",4571
50,"MENDOZA","M","35 a 39","ARGENTINA","ARGENTINA",66414
50,"MENDOZA","M","35 a 39","OTRO PAIS","ARGENTINA",100
50,"MENDOZA","M","35 a 39","OTRO PAIS","EXTRANJERA",4081
50,"MENDOZA","M","40 a 44","ARGENTINA","ARGENTINA",65689
50,"MENDOZA","M","40 a 44","OTRO PAIS","ARGENTINA",174
50,"MENDOZA","M","40 a 44","OTRO PAIS","EXTRANJERA",3671
50,"MENDOZA","M","45 a 49","ARGENTINA","ARGENTINA",56943
50,"MENDOZA","M","45 a 49","OTRO PAIS","ARGENTINA",154
50,"MENDOZA","M","45 a 49","OTRO PAIS","EXTRANJERA",3054
50,"MENDOZA","M","50 a 54","ARGENTINA","ARGENTINA",46667
50,"MENDOZA","M","50 a 54","OTRO PAIS","ARGENTINA",164
50,"MENDOZA","M","50 a 54","OTRO PAIS","EXTRANJERA",3072
50,"MENDOZA","M","55 a 59","ARGENTINA","ARGENTINA",39781
50,"MENDOZA","M","55 a 59","OTRO PAIS","ARGENTINA",162
50,"MENDOZA","M","55 a 59","OTRO PAIS","EXTRANJERA",2633
50,"MENDOZA","M","60 a 64","ARGENTINA","ARGENTINA",37053
50,"MENDOZA","M","60 a 64","OTRO PAIS","ARGENTINA",162
50,"MENDOZA","M","60 a 64","OTRO PAIS","EXTRANJERA",2254
50,"MENDOZA","M","65 a 69","ARGENTINA","ARGENTINA",33627
50,"MENDOZA","M","65 a 69","OTRO PAIS","ARGENTINA",199
50,"MENDOZA","M","65 a 69","OTRO PAIS","EXTRANJERA",1842
50,"MENDOZA","M","70 a 74","ARGENTINA","ARGENTINA",26077
50,"MENDOZA","M","70 a 74","OTRO PAIS","ARGENTINA",257
50,"MENDOZA","M","70 a 74","OTRO PAIS","EXTRANJERA",2001
50,"MENDOZA","M","75 a 79","ARGENTINA","ARGENTINA",17645
50,"MENDOZA","M","75 a 79","OTRO PAIS","ARGENTINA",274
50,"MENDOZA","M","75 a 79","OTRO PAIS","EXTRANJERA",1655
50,"MENDOZA","M","80 a 84","ARGENTINA","ARGENTINA",10263
50,"MENDOZA","M","80 a 84","OTRO PAIS","ARGENTINA",179
50,"MENDOZA","M","80 a 84","OTRO PAIS","EXTRANJERA",970
50,"MENDOZA","M","85 a 89","ARGENTINA","ARGENTINA",4932
50,"MENDOZA","M","85 a 89","OTRO PAIS","ARGENTINA",98
50,"MENDOZA","M","85 a 89","OTRO PAIS","EXTRANJERA",503
50,"MENDOZA","M","90 a 94","ARGENTINA","ARGENTINA",1835
50,"MENDOZA","M","90 a 94","OTRO PAIS","ARGENTINA",40
50,"MENDOZA","M","90 a 94","OTRO PAIS","EXTRANJERA",212
50,"MENDOZA","M","95 a 99","ARGENTINA","ARGENTINA",354
50,"MENDOZA","M","95 a 99","OTRO PAIS","ARGENTINA",21
50,"MENDOZA","M","95 a 99","OTRO PAIS","EXTRANJERA",56
50,"MENDOZA","M","100 y +","ARGENTINA","ARGENTINA",54
50,"MENDOZA","M","100 y +","OTRO PAIS","ARGENTINA",3
50,"MENDOZA","M","100 y +","OTRO PAIS","EXTRANJERA",13
50,"MENDOZA","X","15 a 19","ARGENTINA","ARGENTINA",5
50,"MENDOZA","X","20 a 24","ARGENTINA","ARGENTINA",2
50,"MENDOZA","X","25 a 29","ARGENTINA","ARGENTINA",5
50,"MENDOZA","X","30 a 34","ARGENTINA","ARGENTINA",8
50,"MENDOZA","X","35 a 39","ARGENTINA","ARGENTINA",2
50,"MENDOZA","X","40 a 44","ARGENTINA","ARGENTINA",2
50,"MENDOZA","X","45 a 49","ARGENTINA","ARGENTINA",1
50,"MENDOZA","X","55 a 59","ARGENTINA","ARGENTINA",1
54,"MISIONES","F","0 a 4","ARGENTINA","ARGENTINA",47209
54,"MISIONES","F","0 a 4","OTRO PAIS","ARGENTINA",75
54,"MISIONES","F","0 a 4","OTRO PAIS","EXTRANJERA",15
54,"MISIONES","F","5 a 9","ARGENTINA","ARGENTINA",61312
54,"MISIONES","F","5 a 9","OTRO PAIS","ARGENTINA",147
54,"MISIONES","F","5 a 9","OTRO PAIS","EXTRANJERA",160
54,"MISIONES","F","10 a 14","ARGENTINA","ARGENTINA",60289
54,"MISIONES","F","10 a 14","OTRO PAIS","ARGENTINA",113
54,"MISIONES","F","10 a 14","OTRO PAIS","EXTRANJERA",344
54,"MISIONES","F","15 a 19","ARGENTINA","ARGENTINA",56312
54,"MISIONES","F","15 a 19","OTRO PAIS","ARGENTINA",156
54,"MISIONES","F","15 a 19","OTRO PAIS","EXTRANJERA",548
54,"MISIONES","F","20 a 24","ARGENTINA","ARGENTINA",59375
54,"MISIONES","F","20 a 24","OTRO PAIS","ARGENTINA",141
54,"MISIONES","F","20 a 24","OTRO PAIS","EXTRANJERA",792
54,"MISIONES","F","25 a 29","ARGENTINA","ARGENTINA",56713
54,"MISIONES","F","25 a 29","OTRO PAIS","ARGENTINA",113
54,"MISIONES","F","25 a 29","OTRO PAIS","EXTRANJERA",1650
54,"MISIONES","F","30 a 34","ARGENTINA","ARGENTINA",51031
54,"MISIONES","F","30 a 34","OTRO PAIS","ARGENTINA",119
54,"MISIONES","F","30 a 34","OTRO PAIS","EXTRANJERA",2426
54,"MISIONES","F","35 a 39","ARGENTINA","ARGENTINA",44240
54,"MISIONES","F","35 a 39","OTRO PAIS","ARGENTINA",122
54,"MISIONES","F","35 a 39","OTRO PAIS","EXTRANJERA",2543
54,"MISIONES","F","40 a 44","ARGENTINA","ARGENTINA",41384
54,"MISIONES","F","40 a 44","OTRO PAIS","ARGENTINA",123
54,"MISIONES","F","40 a 44","OTRO PAIS","EXTRANJERA",2424
54,"MISIONES","F","45 a 49","ARGENTINA","ARGENTINA",34566
54,"MISIONES","F","45 a 49","OTRO PAIS","ARGENTINA",130
54,"MISIONES","F","45 a 49","OTRO PAIS","EXTRANJERA",2135
54,"MISIONES","F","50 a 54","ARGENTINA","ARGENTINA",28879
54,"MISIONES","F","50 a 54","OTRO PAIS","ARGENTINA",179
54,"MISIONES","F","50 a 54","OTRO PAIS","EXTRANJERA",2212
54,"MISIONES","F","55 a 59","ARGENTINA","ARGENTINA",26867
54,"MISIONES","F","55 a 59","OTRO PAIS","ARGENTINA",245
54,"MISIONES","F","55 a 59","OTRO PAIS","EXTRANJERA",2232
54,"MISIONES","F","60 a 64","ARGENTINA","ARGENTINA",23531
54,"MISIONES","F","60 a 64","OTRO PAIS","ARGENTINA",360
54,"MISIONES","F","60 a 64","OTRO PAIS","EXTRANJERA",2481
54,"MISIONES","F","65 a 69","ARGENTINA","ARGENTINA",19154
54,"MISIONES","F","65 a 69","OTRO PAIS","ARGENTINA",496
54,"MISIONES","F","65 a 69","OTRO PAIS","EXTRANJERA",2695
54,"MISIONES","F","70 a 74","ARGENTINA","ARGENTINA",12139
54,"MISIONES","F","70 a 74","OTRO PAIS","ARGENTINA",521
54,"MISIONES","F","70 a 74","OTRO PAIS","EXTRANJERA",2691
54,"MISIONES","F","75 a 79","ARGENTINA","ARGENTINA",7343
54,"MISIONES","F","75 a 79","OTRO PAIS","ARGENTINA",513
54,"MISIONES","F","75 a 79","OTRO PAIS","EXTRANJERA",2457
54,"MISIONES","F","80 a 84","ARGENTINA","ARGENTINA",4725
54,"MISIONES","F","80 a 84","OTRO PAIS","ARGENTINA",381
54,"MISIONES","F","80 a 84","OTRO PAIS","EXTRANJERA",1696
54,"MISIONES","F","85 a 89","ARGENTINA","ARGENTINA",2681
54,"MISIONES","F","85 a 89","OTRO PAIS","ARGENTINA",240
54,"MISIONES","F","85 a 89","OTRO PAIS","EXTRANJERA",970
54,"MISIONES","F","90 a 94","ARGENTINA","ARGENTINA",1077
54,"MISIONES","F","90 a 94","OTRO PAIS","ARGENTINA",115
54,"MISIONES","F","90 a 94","OTRO PAIS","EXTRANJERA",521
54,"MISIONES","F","95 a 99","ARGENTINA","ARGENTINA",257
54,"MISIONES","F","95 a 99","OTRO PAIS","ARGENTINA",36
54,"MISIONES","F","95 a 99","OTRO PAIS","EXTRANJERA",169
54,"MISIONES","F","100 y +","ARGENTINA","ARGENTINA",54
54,"MISIONES","F","100 y +","OTRO PAIS","ARGENTINA",5
54,"MISIONES","F","100 y +","OTRO PAIS","EXTRANJERA",49
54,"MISIONES","M","0 a 4","ARGENTINA","ARGENTINA",48811
54,"MISIONES","M","0 a 4","OTRO PAIS","ARGENTINA",75
54,"MISIONES","M","0 a 4","OTRO PAIS","EXTRANJERA",17
54,"MISIONES","M","5 a 9","ARGENTINA","ARGENTINA",64347
54,"MISIONES","M","5 a 9","OTRO PAIS","ARGENTINA",145
54,"MISIONES","M","5 a 9","OTRO PAIS","EXTRANJERA",159
54,"MISIONES","M","10 a 14","ARGENTINA","ARGENTINA",62420
54,"MISIONES","M","10 a 14","OTRO PAIS","ARGENTINA",108
54,"MISIONES","M","10 a 14","OTRO PAIS","EXTRANJERA",362
54,"MISIONES","M","15 a 19","ARGENTINA","ARGENTINA",59056
54,"MISIONES","M","15 a 19","OTRO PAIS","ARGENTINA",156
54,"MISIONES","M","15 a 19","OTRO PAIS","EXTRANJERA",561
54,"MISIONES","M","20 a 24","ARGENTINA","ARGENTINA",60267
54,"MISIONES","M","20 a 24","OTRO PAIS","ARGENTINA",141
54,"MISIONES","M","20 a 24","OTRO PAIS","EXTRANJERA",756
54,"MISIONES","M","25 a 29","ARGENTINA","ARGENTINA",55564
54,"MISIONES","M","25 a 29","OTRO PAIS","ARGENTINA",114
54,"MISIONES","M","25 a 29","OTRO PAIS","EXTRANJERA",1419
54,"MISIONES","M","30 a 34","ARGENTINA","ARGENTINA",50186
54,"MISIONES","M","30 a 34","OTRO PAIS","ARGENTINA",95
54,"MISIONES","M","30 a 34","OTRO PAIS","EXTRANJERA",1870
54,"MISIONES","M","35 a 39","ARGENTINA","ARGENTINA",44207
54,"MISIONES","M","35 a 39","OTRO PAIS","ARGENTINA",92
54,"MISIONES","M","35 a 39","OTRO PAIS","EXTRANJERA",2087
54,"MISIONES","M","40 a 44","ARGENTINA","ARGENTINA",41520
54,"MISIONES","M","40 a 44","OTRO PAIS","ARGENTINA",99
54,"MISIONES","M","40 a 44","OTRO PAIS","EXTRANJERA",2044
54,"MISIONES","M","45 a 49","ARGENTINA","ARGENTINA",35033
54,"MISIONES","M","45 a 49","OTRO PAIS","ARGENTINA",90
54,"MISIONES","M","45 a 49","OTRO PAIS","EXTRANJERA",1712
54,"MISIONES","M","50 a 54","ARGENTINA","ARGENTINA",28972
54,"MISIONES","M","50 a 54","OTRO PAIS","ARGENTINA",106
54,"MISIONES","M","50 a 54","OTRO PAIS","EXTRANJERA",1959
54,"MISIONES","M","55 a 59","ARGENTINA","ARGENTINA",26474
54,"MISIONES","M","55 a 59","OTRO PAIS","ARGENTINA",188
54,"MISIONES","M","55 a 59","OTRO PAIS","EXTRANJERA",2113
54,"MISIONES","M","60 a 64","ARGENTINA","ARGENTINA",23568
54,"MISIONES","M","60 a 64","OTRO PAIS","ARGENTINA",231
54,"MISIONES","M","60 a 64","OTRO PAIS","EXTRANJERA",2212
54,"MISIONES","M","65 a 69","ARGENTINA","ARGENTINA",18809
54,"MISIONES","M","65 a 69","OTRO PAIS","ARGENTINA",383
54,"MISIONES","M","65 a 69","OTRO PAIS","EXTRANJERA",2421
54,"MISIONES","M","70 a 74","ARGENTINA","ARGENTINA",11497
54,"MISIONES","M","70 a 74","OTRO PAIS","ARGENTINA",427
54,"MISIONES","M","70 a 74","OTRO PAIS","EXTRANJERA",2962
54,"MISIONES","M","75 a 79","ARGENTINA","ARGENTINA",6162
54,"MISIONES","M","75 a 79","OTRO PAIS","ARGENTINA",363
54,"MISIONES","M","75 a 79","OTRO PAIS","EXTRANJERA",2672
54,"MISIONES","M","80 a 84","ARGENTINA","ARGENTINA",3354
54,"MISIONES","M","80 a 84","OTRO PAIS","ARGENTINA",283
54,"MISIONES","M","80 a 84","OTRO PAIS","EXTRANJERA",1866
54,"MISIONES","M","85 a 89","ARGENTINA","ARGENTINA",1621
54,"MISIONES","M","85 a 89","OTRO PAIS","ARGENTINA",126
54,"MISIONES","M","85 a 89","OTRO PAIS","EXTRANJERA",928
54,"MISIONES","M","90 a 94","ARGENTINA","ARGENTINA",505
54,"MISIONES","M","90 a 94","OTRO PAIS","ARGENTINA",65
54,"MISIONES","M","90 a 94","OTRO PAIS","EXTRANJERA",444
54,"MISIONES","M","95 a 99","ARGENTINA","ARGENTINA",121
54,"MISIONES","M","95 a 99","OTRO PAIS","ARGENTINA",12
54,"MISIONES","M","95 a 99","OTRO PAIS","EXTRANJERA",170
54,"MISIONES","M","100 y +","ARGENTINA","ARGENTINA",29
54,"MISIONES","M","100 y +","OTRO PAIS","ARGENTINA",3
54,"MISIONES","M","100 y +","OTRO PAIS","EXTRANJERA",48
54,"MISIONES","X","15 a 19","ARGENTINA","ARGENTINA",1
54,"MISIONES","X","20 a 24","ARGENTINA","ARGENTINA",2
54,"MISIONES","X","25 a 29","ARGENTINA","ARGENTINA",1
54,"MISIONES","X","30 a 34","ARGENTINA","ARGENTINA",1
54,"MISIONES","X","35 a 39","ARGENTINA","ARGENTINA",1
58,"NEUQUEN","F","0 a 4","ARGENTINA","ARGENTINA",19067
58,"NEUQUEN","F","0 a 4","OTRO PAIS","ARGENTINA",15
58,"NEUQUEN","F","0 a 4","OTRO PAIS","EXTRANJERA",29
58,"NEUQUEN","F","5 a 9","ARGENTINA","ARGENTINA",28588
58,"NEUQUEN","F","5 a 9","OTRO PAIS","ARGENTINA",50
58,"NEUQUEN","F","5 a 9","OTRO PAIS","EXTRANJERA",360
58,"NEUQUEN","F","10 a 14","ARGENTINA","ARGENTINA",29021
58,"NEUQUEN","F","10 a 14","OTRO PAIS","ARGENTINA",89
58,"NEUQUEN","F","10 a 14","OTRO PAIS","EXTRANJERA",485
58,"NEUQUEN","F","15 a 19","ARGENTINA","ARGENTINA",26015
58,"NEUQUEN","F","15 a 19","OTRO PAIS","ARGENTINA",98
58,"NEUQUEN","F","15 a 19","OTRO PAIS","EXTRANJERA",543
58,"NEUQUEN","F","20 a 24","ARGENTINA","ARGENTINA",25979
58,"NEUQUEN","F","20 a 24","OTRO PAIS","ARGENTINA",70
58,"NEUQUEN","F","20 a 24","OTRO PAIS","EXTRANJERA",773
58,"NEUQUEN","F","25 a 29","ARGENTINA","ARGENTINA",28701
58,"NEUQUEN","F","25 a 29","OTRO PAIS","ARGENTINA",67
58,"NEUQUEN","F","25 a 29","OTRO PAIS","EXTRANJERA",1349
58,"NEUQUEN","F","30 a 34","ARGENTINA","ARGENTINA",30210
58,"NEUQUEN","F","30 a 34","OTRO PAIS","ARGENTINA",93
58,"NEUQUEN","F","30 a 34","OTRO PAIS","EXTRANJERA",1772
58,"NEUQUEN","F","35 a 39","ARGENTINA","ARGENTINA",27120
58,"NEUQUEN","F","35 a 39","OTRO PAIS","ARGENTINA",167
58,"NEUQUEN","F","35 a 39","OTRO PAIS","EXTRANJERA",1811
58,"NEUQUEN","F","40 a 44","ARGENTINA","ARGENTINA",26685
58,"NEUQUEN","F","40 a 44","OTRO PAIS","ARGENTINA",249
58,"NEUQUEN","F","40 a 44","OTRO PAIS","EXTRANJERA",1856
58,"NEUQUEN","F","45 a 49","ARGENTINA","ARGENTINA",22892
58,"NEUQUEN","F","45 a 49","OTRO PAIS","ARGENTINA",281
58,"NEUQUEN","F","45 a 49","OTRO PAIS","EXTRANJERA",1583
58,"NEUQUEN","F","50 a 54","ARGENTINA","ARGENTINA",18621
58,"NEUQUEN","F","50 a 54","OTRO PAIS","ARGENTINA",352
58,"NEUQUEN","F","50 a 54","OTRO PAIS","EXTRANJERA",1926
58,"NEUQUEN","F","55 a 59","ARGENTINA","ARGENTINA",15690
58,"NEUQUEN","F","55 a 59","OTRO PAIS","ARGENTINA",332
58,"NEUQUEN","F","55 a 59","OTRO PAIS","EXTRANJERA",2228
58,"NEUQUEN","F","60 a 64","ARGENTINA","ARGENTINA",13109
58,"NEUQUEN","F","60 a 64","OTRO PAIS","ARGENTINA",304
58,"NEUQUEN","F","60 a 64","OTRO PAIS","EXTRANJERA",2230
58,"NEUQUEN","F","65 a 69","ARGENTINA","ARGENTINA",11053
58,"NEUQUEN","F","65 a 69","OTRO PAIS","ARGENTINA",390
58,"NEUQUEN","F","65 a 69","OTRO PAIS","EXTRANJERA",2040
58,"NEUQUEN","F","70 a 74","ARGENTINA","ARGENTINA",8255
58,"NEUQUEN","F","70 a 74","OTRO PAIS","ARGENTINA",370
58,"NEUQUEN","F","70 a 74","OTRO PAIS","EXTRANJERA",1520
58,"NEUQUEN","F","75 a 79","ARGENTINA","ARGENTINA",5586
58,"NEUQUEN","F","75 a 79","OTRO PAIS","ARGENTINA",278
58,"NEUQUEN","F","75 a 79","OTRO PAIS","EXTRANJERA",1083
58,"NEUQUEN","F","80 a 84","ARGENTINA","ARGENTINA",3502
58,"NEUQUEN","F","80 a 84","OTRO PAIS","ARGENTINA",183
58,"NEUQUEN","F","80 a 84","OTRO PAIS","EXTRANJERA",672
58,"NEUQUEN","F","85 a 89","ARGENTINA","ARGENTINA",2071
58,"NEUQUEN","F","85 a 89","OTRO PAIS","ARGENTINA",85
58,"NEUQUEN","F","85 a 89","OTRO PAIS","EXTRANJERA",387
58,"NEUQUEN","F","90 a 94","ARGENTINA","ARGENTINA",932
58,"NEUQUEN","F","90 a 94","OTRO PAIS","ARGENTINA",39
58,"NEUQUEN","F","90 a 94","OTRO PAIS","EXTRANJERA",173
58,"NEUQUEN","F","95 a 99","ARGENTINA","ARGENTINA",269
58,"NEUQUEN","F","95 a 99","OTRO PAIS","ARGENTINA",9
58,"NEUQUEN","F","95 a 99","OTRO PAIS","EXTRANJERA",62
58,"NEUQUEN","F","100 y +","ARGENTINA","ARGENTINA",40
58,"NEUQUEN","F","100 y +","OTRO PAIS","EXTRANJERA",17
58,"NEUQUEN","M","0 a 4","ARGENTINA","ARGENTINA",19582
58,"NEUQUEN","M","0 a 4","OTRO PAIS","ARGENTINA",15
58,"NEUQUEN","M","0 a 4","OTRO PAIS","EXTRANJERA",38
58,"NEUQUEN","M","5 a 9","ARGENTINA","ARGENTINA",29092
58,"NEUQUEN","M","5 a 9","OTRO PAIS","ARGENTINA",60
58,"NEUQUEN","M","5 a 9","OTRO PAIS","EXTRANJERA",370
58,"NEUQUEN","M","10 a 14","ARGENTINA","ARGENTINA",29883
58,"NEUQUEN","M","10 a 14","OTRO PAIS","ARGENTINA",89
58,"NEUQUEN","M","10 a 14","OTRO PAIS","EXTRANJERA",480
58,"NEUQUEN","M","15 a 19","ARGENTINA","ARGENTINA",27130
58,"NEUQUEN","M","15 a 19","OTRO PAIS","ARGENTINA",77
58,"NEUQUEN","M","15 a 19","OTRO PAIS","EXTRANJERA",560
58,"NEUQUEN","M","20 a 24","ARGENTINA","ARGENTINA",27648
58,"NEUQUEN","M","20 a 24","OTRO PAIS","ARGENTINA",70
58,"NEUQUEN","M","20 a 24","OTRO PAIS","EXTRANJERA",906
58,"NEUQUEN","M","25 a 29","ARGENTINA","ARGENTINA",30509
58,"NEUQUEN","M","25 a 29","OTRO PAIS","ARGENTINA",52
58,"NEUQUEN","M","25 a 29","OTRO PAIS","EXTRANJERA",1428
58,"NEUQUEN","M","30 a 34","ARGENTINA","ARGENTINA",32049
58,"NEUQUEN","M","30 a 34","OTRO PAIS","ARGENTINA",82
58,"NEUQUEN","M","30 a 34","OTRO PAIS","EXTRANJERA",2102
58,"NEUQUEN","M","35 a 39","ARGENTINA","ARGENTINA",28529
58,"NEUQUEN","M","35 a 39","OTRO PAIS","ARGENTINA",113
58,"NEUQUEN","M","35 a 39","OTRO PAIS","EXTRANJERA",2182
58,"NEUQUEN","M","40 a 44","ARGENTINA","ARGENTINA",27610
58,"NEUQUEN","M","40 a 44","OTRO PAIS","ARGENTINA",180
58,"NEUQUEN","M","40 a 44","OTRO PAIS","EXTRANJERA",2131
58,"NEUQUEN","M","45 a 49","ARGENTINA","ARGENTINA",23643
58,"NEUQUEN","M","45 a 49","OTRO PAIS","ARGENTINA",191
58,"NEUQUEN","M","45 a 49","OTRO PAIS","EXTRANJERA",1777
58,"NEUQUEN","M","50 a 54","ARGENTINA","ARGENTINA",18618
58,"NEUQUEN","M","50 a 54","OTRO PAIS","ARGENTINA",286
58,"NEUQUEN","M","50 a 54","OTRO PAIS","EXTRANJERA",1863
58,"NEUQUEN","M","55 a 59","ARGENTINA","ARGENTINA",15206
58,"NEUQUEN","M","55 a 59","OTRO PAIS","ARGENTINA",280
58,"NEUQUEN","M","55 a 59","OTRO PAIS","EXTRANJERA",2038
58,"NEUQUEN","M","60 a 64","ARGENTINA","ARGENTINA",12992
58,"NEUQUEN","M","60 a 64","OTRO PAIS","ARGENTINA",237
58,"NEUQUEN","M","60 a 64","OTRO PAIS","EXTRANJERA",2006
58,"NEUQUEN","M","65 a 69","ARGENTINA","ARGENTINA",10628
58,"NEUQUEN","M","65 a 69","OTRO PAIS","ARGENTINA",309
58,"NEUQUEN","M","65 a 69","OTRO PAIS","EXTRANJERA",1793
58,"NEUQUEN","M","70 a 74","ARGENTINA","ARGENTINA",7043
58,"NEUQUEN","M","70 a 74","OTRO PAIS","ARGENTINA",330
58,"NEUQUEN","M","70 a 74","OTRO PAIS","EXTRANJERA",1525
58,"NEUQUEN","M","75 a 79","ARGENTINA","ARGENTINA",4322
58,"NEUQUEN","M","75 a 79","OTRO PAIS","ARGENTINA",246
58,"NEUQUEN","M","75 a 79","OTRO PAIS","EXTRANJERA",1069
58,"NEUQUEN","M","80 a 84","ARGENTINA","ARGENTINA",2442
